id,matchup_id,game_id,result,team_score,opponent_score,point_diff
20931,513,10466,L,74,79,-5
20932,514,10466,W,79,74,5
20933,128,10467,L,84,99,-15
20934,127,10467,W,99,84,15
20935,523,10468,L,84,90,-6
20936,524,10468,W,90,84,6
20937,582,10469,W,95,79,16
20938,581,10469,L,79,95,-16
20939,665,10470,W,87,70,17
20940,666,10470,L,70,87,-17
20941,226,10471,W,97,74,23
20942,225,10471,L,74,97,-23
20943,444,10472,L,98,105,-7
20944,443,10472,W,105,98,7
20945,158,10473,L,83,114,-31
20946,157,10473,W,114,83,31
20947,514,10474,W,109,92,17
20948,513,10474,L,92,109,-17
20949,524,10475,W,87,80,7
20950,523,10475,L,80,87,-7
20951,127,10476,L,100,104,-4
20952,128,10476,W,104,100,4
20953,666,10477,L,94,104,-10
20954,665,10477,W,104,94,10
20955,225,10478,L,78,93,-15
20956,226,10478,W,93,78,15
20957,581,10479,L,99,102,-3
20958,582,10479,W,102,99,3
20959,158,10480,L,91,106,-15
20960,157,10480,W,106,91,15
20961,444,10481,W,99,98,1
20962,443,10481,L,98,99,-1
20963,524,10482,L,74,83,-9
20964,523,10482,W,83,74,9
20965,127,10483,L,88,103,-15
20966,128,10483,W,103,88,15
20967,225,10484,W,81,77,4
20968,226,10484,L,77,81,-4
20969,514,10485,L,91,103,-12
20970,513,10485,W,103,91,12
20971,581,10486,L,98,99,-1
20972,582,10486,W,99,98,1
20973,666,10487,L,67,100,-33
20974,665,10487,W,100,67,33
20975,266,10488,L,86,108,-22
20976,265,10488,W,108,86,22
20977,463,10489,L,89,106,-17
20978,464,10489,W,106,89,17
20979,722,10490,W,107,101,6
20980,721,10490,L,101,107,-6
20981,160,10491,L,96,113,-17
20982,159,10491,W,113,96,17
20983,460,10492,W,131,102,29
20984,459,10492,L,102,131,-29
20985,99,10493,L,74,87,-13
20986,100,10493,W,87,74,13
20987,920,10494,W,104,84,20
20988,919,10494,L,84,104,-20
20989,987,10495,L,67,98,-31
20990,988,10495,W,98,67,31
20991,307,10496,L,70,104,-34
20992,308,10496,W,104,70,34
20993,281,10497,L,76,88,-12
20994,282,10497,W,88,76,12
20995,974,10498,L,77,84,-7
20996,973,10498,W,84,77,7
20997,98,10499,L,94,96,-2
20998,97,10499,W,96,94,2
20999,273,10500,L,75,107,-32
21000,274,10500,W,107,75,32
21001,602,10501,W,110,106,4
21002,601,10501,L,106,110,-4
21003,886,10502,L,95,102,-7
21004,885,10502,W,102,95,7
21005,698,10503,L,93,99,-6
21006,697,10503,W,99,93,6
21007,76,10504,W,92,87,5
21008,75,10504,L,87,92,-5
21009,472,10505,W,96,85,11
21010,471,10505,L,85,96,-11
21011,239,10506,W,106,101,5
21012,240,10506,L,101,106,-5
21013,465,10507,W,90,85,5
21014,466,10507,L,85,90,-5
21015,941,10508,W,83,81,2
21016,942,10508,L,81,83,-2
21017,126,10509,L,66,78,-12
21018,125,10509,W,78,66,12
21019,425,10510,L,110,118,-8
21020,426,10510,W,118,110,8
21021,1,10511,L,88,100,-12
21022,2,10511,W,100,88,12
21023,605,10512,L,102,109,-7
21024,606,10512,W,109,102,7
21025,631,10513,L,101,109,-8
21026,632,10513,W,109,101,8
21027,185,10514,L,86,92,-6
21028,186,10514,W,92,86,6
21029,989,10515,W,105,87,18
21030,990,10515,L,87,105,-18
21031,534,10516,L,89,124,-35
21032,533,10516,W,124,89,35
21033,792,10517,L,97,103,-6
21034,791,10517,W,103,97,6
21035,881,10518,L,73,101,-28
21036,882,10518,W,101,73,28
21037,565,10519,L,73,76,-3
21038,566,10519,W,76,73,3
21039,217,10520,L,106,114,-8
21040,218,10520,W,114,106,8
21041,926,10521,W,114,88,26
21042,925,10521,L,88,114,-26
21043,932,10522,L,98,107,-9
21044,931,10522,W,107,98,9
21045,271,10523,W,113,112,1
21046,272,10523,L,112,113,-1
21047,713,10524,W,93,88,5
21048,714,10524,L,88,93,-5
21049,820,10525,L,88,97,-9
21050,819,10525,W,97,88,9
21051,747,10526,L,74,101,-27
21052,748,10526,W,101,74,27
21053,302,10527,L,98,114,-16
21054,301,10527,W,114,98,16
21055,146,10528,L,89,93,-4
21056,145,10528,W,93,89,4
21057,249,10529,W,109,106,3
21058,250,10529,L,106,109,-3
21059,704,10530,L,107,117,-10
21060,703,10530,W,117,107,10
21061,484,10531,L,96,99,-3
21062,483,10531,W,99,96,3
21063,379,10532,L,83,93,-10
21064,380,10532,W,93,83,10
21065,991,10533,L,95,106,-11
21066,992,10533,W,106,95,11
21067,308,10534,W,86,84,2
21068,307,10534,L,84,86,-2
21069,519,10535,W,118,107,11
21070,520,10535,L,107,118,-11
21071,652,10536,L,94,104,-10
21072,651,10536,W,104,94,10
21073,524,10537,L,92,97,-5
21074,523,10537,W,97,92,5
21075,29,10538,L,90,98,-8
21076,30,10538,W,98,90,8
21077,15,10539,L,97,121,-24
21078,16,10539,W,121,97,24
21079,900,10540,W,85,80,5
21080,899,10540,L,80,85,-5
21081,426,10541,W,103,92,11
21082,425,10541,L,92,103,-11
21083,787,10542,L,72,83,-11
21084,788,10542,W,83,72,11
21085,973,10543,L,99,105,-6
21086,974,10543,W,105,99,6
21087,112,10544,W,91,80,11
21088,111,10544,L,80,91,-11
21089,360,10545,L,109,118,-9
21090,359,10545,W,118,109,9
21091,224,10546,L,90,93,-3
21092,223,10546,W,93,90,3
21093,231,10547,L,72,96,-24
21094,232,10547,W,96,72,24
21095,69,10548,W,103,87,16
21096,70,10548,L,87,103,-16
21097,97,10549,W,112,91,21
21098,98,10549,L,91,112,-21
21099,181,10550,W,109,97,12
21100,182,10550,L,97,109,-12
21101,175,10551,L,112,121,-9
21102,176,10551,W,121,112,9
21103,950,10552,L,91,103,-12
21104,949,10552,W,103,91,12
21105,421,10553,W,99,87,12
21106,422,10553,L,87,99,-12
21107,259,10554,L,110,117,-7
21108,260,10554,W,117,110,7
21109,195,10555,L,98,102,-4
21110,196,10555,W,102,98,4
21111,87,10556,W,104,98,6
21112,88,10556,L,98,104,-6
21113,873,10557,W,100,68,32
21114,874,10557,L,68,100,-32
21115,262,10558,W,127,102,25
21116,261,10558,L,102,127,-25
21117,43,10559,L,84,116,-32
21118,44,10559,W,116,84,32
21119,993,10560,W,104,95,9
21120,994,10560,L,95,104,-9
21121,811,10561,L,110,118,-8
21122,812,10561,W,118,110,8
21123,16,10562,W,112,91,21
21124,15,10562,L,91,112,-21
21125,71,10563,L,77,116,-39
21126,72,10563,W,116,77,39
21127,686,10564,W,91,84,7
21128,685,10564,L,84,91,-7
21129,250,10565,W,102,97,5
21130,249,10565,L,97,102,-5
21131,635,10566,L,88,111,-23
21132,636,10566,W,111,88,23
21133,995,10567,W,101,98,3
21134,996,10567,L,98,101,-3
21135,10,10568,W,87,84,3
21136,9,10568,L,84,87,-3
21137,722,10569,W,120,99,21
21138,721,10569,L,99,120,-21
21139,147,10570,L,77,92,-15
21140,148,10570,W,92,77,15
21141,284,10571,L,107,125,-18
21142,283,10571,W,125,107,18
21143,183,10572,L,121,123,-2
21144,184,10572,W,123,121,2
21145,3,10573,L,100,113,-13
21146,4,10573,W,113,100,13
21147,50,10574,W,105,102,3
21148,49,10574,L,102,105,-3
21149,579,10575,W,109,87,22
21150,580,10575,L,87,109,-22
21151,981,10576,W,75,67,8
21152,982,10576,L,67,75,-8
21153,795,10577,W,100,84,16
21154,796,10577,L,84,100,-16
21155,669,10578,W,100,94,6
21156,670,10578,L,94,100,-6
21157,665,10579,W,93,85,8
21158,666,10579,L,85,93,-8
21159,93,10580,L,108,112,-4
21160,94,10580,W,112,108,4
21161,880,10581,W,94,82,12
21162,879,10581,L,82,94,-12
21163,580,10582,W,102,86,16
21164,579,10582,L,86,102,-16
21165,49,10583,L,86,101,-15
21166,50,10583,W,101,86,15
21167,949,10584,L,75,88,-13
21168,950,10584,W,88,75,13
21169,316,10585,L,103,104,-1
21170,315,10585,W,104,103,1
21171,471,10586,W,98,89,9
21172,472,10586,L,89,98,-9
21173,359,10587,W,105,99,6
21174,360,10587,L,99,105,-6
21175,276,10588,L,104,112,-8
21176,275,10588,W,112,104,8
21177,601,10589,L,91,105,-14
21178,602,10589,W,105,91,14
21179,593,10590,W,115,110,5
21180,594,10590,L,110,115,-5
21181,216,10591,L,98,103,-5
21182,215,10591,W,103,98,5
21183,997,10592,W,94,82,12
21184,998,10592,L,82,94,-12
21185,174,10593,W,97,94,3
21186,173,10593,L,94,97,-3
21187,425,10594,L,89,115,-26
21188,426,10594,W,115,89,26
21189,428,10595,W,109,81,28
21190,427,10595,L,81,109,-28
21191,530,10596,W,112,105,7
21192,529,10596,L,105,112,-7
21193,485,10597,W,113,97,16
21194,486,10597,L,97,113,-16
21195,131,10598,L,79,84,-5
21196,132,10598,W,84,79,5
21197,127,10599,L,97,103,-6
21198,128,10599,W,103,97,6
21199,872,10600,L,82,105,-23
21200,871,10600,W,105,82,23
21201,940,10601,L,85,96,-11
21202,939,10601,W,96,85,11
21203,990,10602,W,95,89,6
21204,989,10602,L,89,95,-6
21205,11,10603,L,83,102,-19
21206,12,10603,W,102,83,19
21207,280,10604,L,65,103,-38
21208,279,10604,W,103,65,38
21209,788,10605,L,86,96,-10
21210,787,10605,W,96,86,10
21211,38,10606,W,95,82,13
21212,37,10606,L,82,95,-13
21213,651,10607,W,112,103,9
21214,652,10607,L,103,112,-9
21215,110,10608,L,97,107,-10
21216,109,10608,W,107,97,10
21217,909,10609,W,109,85,24
21218,910,10609,L,85,109,-24
21219,15,10610,W,98,84,14
21220,16,10610,L,84,98,-14
21221,462,10611,W,103,91,12
21222,461,10611,L,91,103,-12
21223,611,10612,L,110,118,-8
21224,612,10612,W,118,110,8
21225,585,10613,L,93,104,-11
21226,586,10613,W,104,93,11
21227,523,10614,L,86,88,-2
21228,524,10614,W,88,86,2
21229,12,10615,W,104,98,6
21230,11,10615,L,98,104,-6
21231,68,10616,W,111,107,4
21232,67,10616,L,107,111,-4
21233,934,10617,L,96,105,-9
21234,933,10617,W,105,96,9
21235,40,10618,W,93,75,18
21236,39,10618,L,75,93,-18
21237,459,10619,L,107,113,-6
21238,460,10619,W,113,107,6
21239,148,10620,W,100,98,2
21240,147,10620,L,98,100,-2
21241,125,10621,W,115,107,8
21242,126,10621,L,107,115,-8
21243,400,10622,L,86,98,-12
21244,399,10622,W,98,86,12
21245,57,10623,L,85,93,-8
21246,58,10623,W,93,85,8
21247,989,10624,W,107,88,19
21248,990,10624,L,88,107,-19
21249,883,10625,L,90,103,-13
21250,884,10625,W,103,90,13
21251,222,10626,L,100,110,-10
21252,221,10626,W,110,100,10
21253,369,10627,L,84,123,-39
21254,370,10627,W,123,84,39
21255,454,10628,L,98,103,-5
21256,453,10628,W,103,98,5
21257,491,10629,L,89,119,-30
21258,492,10629,W,119,89,30
21259,73,10630,W,94,89,5
21260,74,10630,L,89,94,-5
21261,780,10631,W,114,90,24
21262,779,10631,L,90,114,-24
21263,157,10632,L,84,91,-7
21264,158,10632,W,91,84,7
21265,936,10633,W,93,91,2
21266,935,10633,L,91,93,-2
21267,882,10634,W,113,85,28
21268,881,10634,L,85,113,-28
21269,444,10635,L,85,94,-9
21270,443,10635,W,94,85,9
21271,411,10636,W,109,89,20
21272,412,10636,L,89,109,-20
21273,841,10637,L,75,98,-23
21274,842,10637,W,98,75,23
21275,999,10638,L,117,122,-5
21276,1000,10638,W,122,117,5
21277,399,10639,L,99,100,-1
21278,400,10639,W,100,99,1
21279,8,10640,W,104,87,17
21280,7,10640,L,87,104,-17
21281,144,10641,L,79,103,-24
21282,143,10641,W,103,79,24
21283,158,10642,L,104,114,-10
21284,157,10642,W,114,104,10
21285,643,10643,L,75,91,-16
21286,644,10643,W,91,75,16
21287,334,10644,L,89,94,-5
21288,333,10644,W,94,89,5
21289,469,10645,L,94,109,-15
21290,470,10645,W,109,94,15
21291,672,10646,L,94,116,-22
21292,671,10646,W,116,94,22
21293,954,10647,L,90,99,-9
21294,953,10647,W,99,90,9
21295,876,10648,W,116,96,20
21296,875,10648,L,96,116,-20
21297,41,10649,W,86,72,14
21298,42,10649,L,72,86,-14
21299,4,10650,W,88,82,6
21300,3,10650,L,82,88,-6
21301,504,10651,L,105,125,-20
21302,503,10651,W,125,105,20
21303,370,10652,L,97,112,-15
21304,369,10652,W,112,97,15
21305,129,10653,W,112,107,5
21306,130,10653,L,107,112,-5
21307,173,10654,W,99,97,2
21308,174,10654,L,97,99,-2
21309,572,10655,W,84,80,4
21310,571,10655,L,80,84,-4
21311,520,10656,L,99,105,-6
21312,519,10656,W,105,99,6
21313,1001,10657,L,98,110,-12
21314,1002,10657,W,110,98,12
21315,754,10658,W,97,82,15
21316,753,10658,L,82,97,-15
21317,975,10659,L,103,128,-25
21318,976,10659,W,128,103,25
21319,608,10660,L,98,104,-6
21320,607,10660,W,104,98,6
21321,893,10661,L,90,95,-5
21322,894,10661,W,95,90,5
21323,43,10662,L,96,101,-5
21324,44,10662,W,101,96,5
21325,802,10663,L,98,103,-5
21326,801,10663,W,103,98,5
21327,618,10664,L,94,99,-5
21328,617,10664,W,99,94,5
21329,536,10665,W,96,80,16
21330,535,10665,L,80,96,-16
21331,654,10666,L,86,93,-7
21332,653,10666,W,93,86,7
21333,470,10667,W,93,85,8
21334,469,10667,L,85,93,-8
21335,947,10668,L,92,94,-2
21336,948,10668,W,94,92,2
21337,39,10669,W,99,78,21
21338,40,10669,L,78,99,-21
21339,120,10670,W,113,108,5
21340,119,10670,L,108,113,-5
21341,713,10671,W,97,94,3
21342,714,10671,L,94,97,-3
21343,681,10672,W,87,86,1
21344,682,10672,L,86,87,-1
21345,1003,10673,L,88,101,-13
21346,1004,10673,W,101,88,13
21347,875,10674,L,93,120,-27
21348,876,10674,W,120,93,27
21349,1,10675,W,107,105,2
21350,2,10675,L,105,107,-2
21351,333,10676,L,85,95,-10
21352,334,10676,W,95,85,10
21353,237,10677,W,109,96,13
21354,238,10677,L,96,109,-13
21355,168,10678,L,93,98,-5
21356,167,10678,W,98,93,5
21357,763,10679,L,98,107,-9
21358,764,10679,W,107,98,9
21359,107,10680,L,104,112,-8
21360,108,10680,W,112,104,8
21361,301,10681,W,125,90,35
21362,302,10681,L,90,125,-35
21363,53,10682,W,109,100,9
21364,54,10682,L,100,109,-9
21365,1005,10683,L,87,91,-4
21366,1006,10683,W,91,87,4
21367,663,10684,L,94,98,-4
21368,664,10684,W,98,94,4
21369,492,10685,L,95,102,-7
21370,491,10685,W,102,95,7
21371,557,10686,L,93,99,-6
21372,558,10686,W,99,93,6
21373,924,10687,L,87,92,-5
21374,923,10687,W,92,87,5
21375,175,10688,W,112,98,14
21376,176,10688,L,98,112,-14
21377,553,10689,L,108,116,-8
21378,554,10689,W,116,108,8
21379,845,10690,W,99,93,6
21380,846,10690,L,93,99,-6
21381,208,10691,W,94,88,6
21382,207,10691,L,88,94,-6
21383,66,10692,W,94,75,19
21384,65,10692,L,75,94,-19
21385,97,10693,W,102,97,5
21386,98,10693,L,97,102,-5
21387,937,10694,L,75,92,-17
21388,938,10694,W,92,75,17
21389,748,10695,W,104,101,3
21390,747,10695,L,101,104,-3
21391,165,10696,W,104,102,2
21392,166,10696,L,102,104,-2
21393,126,10697,L,72,91,-19
21394,125,10697,W,91,72,19
21395,637,10698,L,92,99,-7
21396,638,10698,W,99,92,7
21397,422,10699,L,112,120,-8
21398,421,10699,W,120,112,8
21399,680,10700,L,106,119,-13
21400,679,10700,W,119,106,13
21401,442,10701,L,78,92,-14
21402,441,10701,W,92,78,14
21403,377,10702,L,103,112,-9
21404,378,10702,W,112,103,9
21405,935,10703,L,85,88,-3
21406,936,10703,W,88,85,3
21407,162,10704,W,99,95,4
21408,161,10704,L,95,99,-4
21409,729,10705,L,96,105,-9
21410,730,10705,W,105,96,9
21411,910,10706,L,107,110,-3
21412,909,10706,W,110,107,3
21413,1007,10707,W,111,99,12
21414,1008,10707,L,99,111,-12
21415,445,10708,L,90,95,-5
21416,446,10708,W,95,90,5
21417,30,10709,L,75,91,-16
21418,29,10709,W,91,75,16
21419,433,10710,L,89,98,-9
21420,434,10710,W,98,89,9
21421,473,10711,W,100,98,2
21422,474,10711,L,98,100,-2
21423,106,10712,L,76,97,-21
21424,105,10712,W,97,76,21
21425,477,10713,W,100,79,21
21426,478,10713,L,79,100,-21
21427,897,10714,W,99,88,11
21428,898,10714,L,88,99,-11
21429,17,10715,L,97,98,-1
21430,18,10715,W,98,97,1
21431,627,10716,W,104,103,1
21432,628,10716,L,103,104,-1
21433,1009,10717,W,102,100,2
21434,1010,10717,L,100,102,-2
21435,271,10718,L,90,100,-10
21436,272,10718,W,100,90,10
21437,764,10719,W,121,84,37
21438,763,10719,L,84,121,-37
21439,232,10720,W,113,101,12
21440,231,10720,L,101,113,-12
21441,670,10721,L,71,83,-12
21442,669,10721,W,83,71,12
21443,238,10722,L,89,93,-4
21444,237,10722,W,93,89,4
21445,217,10723,W,102,93,9
21446,218,10723,L,93,102,-9
21447,960,10724,L,93,99,-6
21448,959,10724,W,99,93,6
21449,417,10725,L,85,106,-21
21450,418,10725,W,106,85,21
21451,335,10726,L,82,94,-12
21452,336,10726,W,94,82,12
21453,102,10727,W,98,77,21
21454,101,10727,L,77,98,-21
21455,895,10728,W,88,83,5
21456,896,10728,L,83,88,-5
21457,535,10729,L,86,108,-22
21458,536,10729,W,108,86,22
21459,72,10730,W,87,75,12
21460,71,10730,L,75,87,-12
21461,223,10731,L,86,103,-17
21462,224,10731,W,103,86,17
21463,1011,10732,L,84,100,-16
21464,1012,10732,W,100,84,16
21465,262,10733,W,117,112,5
21466,261,10733,L,112,117,-5
21467,941,10734,W,102,87,15
21468,942,10734,L,87,102,-15
21469,149,10735,L,96,105,-9
21470,150,10735,W,105,96,9
21471,602,10736,W,107,100,7
21472,601,10736,L,100,107,-7
21473,259,10737,L,81,90,-9
21474,260,10737,W,90,81,9
21475,70,10738,L,85,103,-18
21476,69,10738,W,103,85,18
21477,685,10739,L,86,93,-7
21478,686,10739,W,93,86,7
21479,630,10740,W,109,95,14
21480,629,10740,L,95,109,-14
21481,736,10741,L,101,108,-7
21482,735,10741,W,108,101,7
21483,421,10742,W,104,101,3
21484,422,10742,L,101,104,-3
21485,140,10743,L,90,105,-15
21486,139,10743,W,105,90,15
21487,1013,10744,W,105,84,21
21488,1014,10744,L,84,105,-21
21489,67,10745,L,80,89,-9
21490,68,10745,W,89,80,9
21491,7,10746,L,106,113,-7
21492,8,10746,W,113,106,7
21493,880,10747,W,102,95,7
21494,879,10747,L,95,102,-7
21495,870,10748,W,108,91,17
21496,869,10748,L,91,108,-17
21497,617,10749,W,79,77,2
21498,618,10749,L,77,79,-2
21499,214,10750,W,117,101,16
21500,213,10750,L,101,117,-16
21501,932,10751,L,85,97,-12
21502,931,10751,W,97,85,12
21503,404,10752,W,102,96,6
21504,403,10752,L,96,102,-6
21505,864,10753,W,108,83,25
21506,863,10753,L,83,108,-25
21507,611,10754,L,87,90,-3
21508,612,10754,W,90,87,3
21509,155,10755,L,76,88,-12
21510,156,10755,W,88,76,12
21511,743,10756,L,133,139,-6
21512,744,10756,W,139,133,6
21513,167,10757,L,87,103,-16
21514,168,10757,W,103,87,16
21515,236,10758,L,76,93,-17
21516,235,10758,W,93,76,17
21517,460,10759,L,100,117,-17
21518,459,10759,W,117,100,17
21519,560,10760,L,101,102,-1
21520,559,10760,W,102,101,1
21521,1015,10761,L,89,102,-13
21522,1016,10761,W,102,89,13
21523,435,10762,L,108,111,-3
21524,436,10762,W,111,108,3
21525,260,10763,W,101,99,2
21526,259,10763,L,99,101,-2
21527,443,10764,L,85,101,-16
21528,444,10764,W,101,85,16
21529,295,10765,L,79,101,-22
21530,296,10765,W,101,79,22
21531,325,10766,W,95,92,3
21532,326,10766,L,92,95,-3
21533,976,10767,W,89,86,3
21534,975,10767,L,86,89,-3
21535,359,10768,W,125,104,21
21536,360,10768,L,104,125,-21
21537,894,10769,W,112,92,20
21538,893,10769,L,92,112,-20
21539,1017,10770,L,84,93,-9
21540,1018,10770,W,93,84,9
21541,842,10771,W,88,73,15
21542,841,10771,L,73,88,-15
21543,136,10772,L,102,121,-19
21544,135,10772,W,121,102,19
21545,45,10773,L,96,103,-7
21546,46,10773,W,103,96,7
21547,594,10774,L,140,149,-9
21548,593,10774,W,149,140,9
21549,277,10775,L,87,104,-17
21550,278,10775,W,104,87,17
21551,143,10776,L,86,99,-13
21552,144,10776,W,99,86,13
21553,13,10777,L,79,96,-17
21554,14,10777,W,96,79,17
21555,212,10778,W,113,111,2
21556,211,10778,L,111,113,-2
21557,796,10779,L,80,93,-13
21558,795,10779,W,93,80,13
21559,484,10780,L,83,109,-26
21560,483,10780,W,109,83,26
21561,931,10781,L,90,97,-7
21562,932,10781,W,97,90,7
21563,237,10782,W,85,83,2
21564,238,10782,L,83,85,-2
21565,100,10783,W,100,91,9
21566,99,10783,L,91,100,-9
21567,145,10784,L,93,97,-4
21568,146,10784,W,97,93,4
21569,628,10785,W,103,102,1
21570,627,10785,L,102,103,-1
21571,817,10786,L,100,116,-16
21572,818,10786,W,116,100,16
21573,942,10787,W,101,92,9
21574,941,10787,L,92,101,-9
21575,494,10788,L,102,103,-1
21576,493,10788,W,103,102,1
21577,84,10789,W,82,79,3
21578,83,10789,L,79,82,-3
21579,94,10790,W,109,93,16
21580,93,10790,L,93,109,-16
21581,559,10791,W,94,82,12
21582,560,10791,L,82,94,-12
21583,439,10792,L,115,116,-1
21584,440,10792,W,116,115,1
21585,678,10793,L,93,103,-10
21586,677,10793,W,103,93,10
21587,1001,10794,W,108,89,19
21588,1002,10794,L,89,108,-19
21589,148,10795,L,91,114,-23
21590,147,10795,W,114,91,23
21591,671,10796,W,116,87,29
21592,672,10796,L,87,116,-29
21593,52,10797,L,90,97,-7
21594,51,10797,W,97,90,7
21595,408,10798,L,110,119,-9
21596,407,10798,W,119,110,9
21597,14,10799,L,87,106,-19
21598,13,10799,W,106,87,19
21599,201,10800,L,95,99,-4
21600,202,10800,W,99,95,4
21601,781,10801,L,89,102,-13
21602,782,10801,W,102,89,13
21603,130,10802,L,104,107,-3
21604,129,10802,W,107,104,3
21605,737,10803,W,85,59,26
21606,738,10803,L,59,85,-26
21607,714,10804,W,97,93,4
21608,713,10804,L,93,97,-4
21609,268,10805,W,112,95,17
21610,267,10805,L,95,112,-17
21611,524,10806,W,79,76,3
21612,523,10806,L,76,79,-3
21613,877,10807,W,105,80,25
21614,878,10807,L,80,105,-25
21615,999,10808,W,105,100,5
21616,1000,10808,L,100,105,-5
21617,230,10809,W,103,99,4
21618,229,10809,L,99,103,-4
21619,516,10810,L,92,97,-5
21620,515,10810,W,97,92,5
21621,116,10811,L,81,91,-10
21622,115,10811,W,91,81,10
21623,629,10812,L,95,111,-16
21624,630,10812,W,111,95,16
21625,715,10813,L,83,87,-4
21626,716,10813,W,87,83,4
21627,529,10814,L,86,99,-13
21628,530,10814,W,99,86,13
21629,493,10815,W,103,87,16
21630,494,10815,L,87,103,-16
21631,553,10816,L,99,115,-16
21632,554,10816,W,115,99,16
21633,794,10817,L,91,98,-7
21634,793,10817,W,98,91,7
21635,514,10818,L,80,89,-9
21636,513,10818,W,89,80,9
21637,1019,10819,W,102,94,8
21638,1020,10819,L,94,102,-8
21639,107,10820,W,102,88,14
21640,108,10820,L,88,102,-14
21641,346,10821,L,91,95,-4
21642,345,10821,W,95,91,4
21643,278,10822,L,99,106,-7
21644,277,10822,W,106,99,7
21645,608,10823,L,92,99,-7
21646,607,10823,W,99,92,7
21647,923,10824,L,103,107,-4
21648,924,10824,W,107,103,4
21649,108,10825,L,100,115,-15
21650,107,10825,W,115,100,15
21651,413,10826,L,101,109,-8
21652,414,10826,W,109,101,8
21653,816,10827,W,100,89,11
21654,815,10827,L,89,100,-11
21655,558,10828,W,84,78,6
21656,557,10828,L,78,84,-6
21657,457,10829,W,114,105,9
21658,458,10829,L,105,114,-9
21659,1021,10830,L,70,86,-16
21660,1022,10830,W,86,70,16
21661,96,10831,W,120,98,22
21662,95,10831,L,98,120,-22
21663,190,10832,W,114,110,4
21664,189,10832,L,110,114,-4
21665,63,10833,L,92,97,-5
21666,64,10833,W,97,92,5
21667,326,10834,L,88,102,-14
21668,325,10834,W,102,88,14
21669,826,10835,L,95,120,-25
21670,825,10835,W,120,95,25
21671,240,10836,W,103,90,13
21672,239,10836,L,90,103,-13
21673,79,10837,L,105,111,-6
21674,80,10837,W,111,105,6
21675,912,10838,L,96,101,-5
21676,911,10838,W,101,96,5
21677,956,10839,W,99,89,10
21678,955,10839,L,89,99,-10
21679,223,10840,W,91,87,4
21680,224,10840,L,87,91,-4
21681,936,10841,W,107,101,6
21682,935,10841,L,101,107,-6
21683,389,10842,W,124,112,12
21684,390,10842,L,112,124,-12
21685,606,10843,L,82,96,-14
21686,605,10843,W,96,82,14
21687,890,10844,L,87,107,-20
21688,889,10844,W,107,87,20
21689,788,10845,L,102,106,-4
21690,787,10845,W,106,102,4
21691,2,10846,L,111,120,-9
21692,1,10846,W,120,111,9
21693,568,10847,W,105,103,2
21694,567,10847,L,103,105,-2
21695,988,10848,L,84,98,-14
21696,987,10848,W,98,84,14
21697,719,10849,L,79,121,-42
21698,720,10849,W,121,79,42
21699,393,10850,L,111,122,-11
21700,394,10850,W,122,111,11
21701,249,10851,L,94,111,-17
21702,250,10851,W,111,94,17
21703,763,10852,L,105,115,-10
21704,764,10852,W,115,105,10
21705,423,10853,L,75,92,-17
21706,424,10853,W,92,75,17
21707,134,10854,W,104,103,1
21708,133,10854,L,103,104,-1
21709,403,10855,W,116,111,5
21710,404,10855,L,111,116,-5
21711,694,10856,L,117,118,-1
21712,693,10856,W,118,117,1
21713,115,10857,L,98,104,-6
21714,116,10857,W,104,98,6
21715,526,10858,L,98,107,-9
21716,525,10858,W,107,98,9
21717,436,10859,W,115,89,26
21718,435,10859,L,89,115,-26
21719,571,10860,W,96,88,8
21720,572,10860,L,88,96,-8
21721,992,10861,W,105,99,6
21722,991,10861,L,99,105,-6
21723,490,10862,W,94,85,9
21724,489,10862,L,85,94,-9
21725,982,10863,W,73,71,2
21726,981,10863,L,71,73,-2
21727,836,10864,L,97,112,-15
21728,835,10864,W,112,97,15
21729,400,10865,L,99,104,-5
21730,399,10865,W,104,99,5
21731,779,10866,W,127,124,3
21732,780,10866,L,124,127,-3
21733,322,10867,L,90,105,-15
21734,321,10867,W,105,90,15
21735,773,10868,L,107,118,-11
21736,774,10868,W,118,107,11
21737,83,10869,W,106,94,12
21738,84,10869,L,94,106,-12
21739,578,10870,W,94,91,3
21740,577,10870,L,91,94,-3
21741,455,10871,L,94,97,-3
21742,456,10871,W,97,94,3
21743,850,10872,W,106,99,7
21744,849,10872,L,99,106,-7
21745,186,10873,W,105,99,6
21746,185,10873,L,99,105,-6
21747,226,10874,L,94,107,-13
21748,225,10874,W,107,94,13
21749,276,10875,W,97,93,4
21750,275,10875,L,93,97,-4
21751,565,10876,L,86,105,-19
21752,566,10876,W,105,86,19
21753,139,10877,L,91,93,-2
21754,140,10877,W,93,91,2
21755,1023,10878,W,112,106,6
21756,1024,10878,L,106,112,-6
21757,586,10879,L,91,98,-7
21758,585,10879,W,98,91,7
21759,352,10880,W,110,99,11
21760,351,10880,L,99,110,-11
21761,711,10881,L,97,111,-14
21762,712,10881,W,111,97,14
21763,903,10882,L,95,122,-27
21764,904,10882,W,122,95,27
21765,651,10883,L,87,111,-24
21766,652,10883,W,111,87,24
21767,953,10884,W,95,89,6
21768,954,10884,L,89,95,-6
21769,548,10885,W,120,108,12
21770,547,10885,L,108,120,-12
21771,539,10886,W,96,90,6
21772,540,10886,L,90,96,-6
21773,948,10887,L,97,110,-13
21774,947,10887,W,110,97,13
21775,247,10888,L,86,104,-18
